# LShoulderPitch,LShoulderRoll,BlobX,BlobY
1.733720837432407014e-01,4.149311906168484665e-01,4.259385409563336555e-01,2.815731783846336933e-01
8.533076394144164523e-01,4.540980581147409101e-01,4.081704217506109122e-01,9.929226498247381016e-01
-1.594144221671389694e-01,2.232777179221890895e-01,8.435711026349252961e-01,3.835981590106374295e-02
-3.848302382273363631e-03,2.993236397648276759e-01,6.804567917186236103e-01,1.602953595173897128e-01
3.738767848605095701e-01,4.463574667888783321e-01,3.735745055603768572e-01,4.792475675080345443e-01
2.874517007501656285e-01,5.062277238039450955e-01,2.220853125066587497e-01,3.493721303124346367e-01
-1.770910059607939957e-02,3.436078816230192512e-01,5.739339121558728607e-01,1.183634615388594602e-01
2.938347011383775076e-01,3.918766317741020355e-01,4.939016296609556322e-01,4.258510762048239862e-01
-4.371328322604610406e-02,4.461486781852954109e-01,3.279513080488649646e-01,2.785511739901591621e-02
2.442373483374987164e-01,4.635239735183303011e-01,3.185577350259584106e-01,3.286298349860119483e-01
-1.892689669998870450e-02,5.170080206374421117e-01,1.626905179159419124e-01,1.154079572332744608e-02
6.494792306548573535e-01,5.826191225122060446e-01,8.095330235381759110e-02,6.943339793146370287e-01
8.003804069750488637e-01,5.659203762504663171e-01,1.372091985735401920e-01,8.676563690595864298e-01
1.189805669332993227e-01,4.759408368279500201e-01,2.752857595877182817e-01,1.856407879024083440e-01
-1.201354356512735061e-01,2.505221568402679067e-01,7.833160545376284256e-01,6.425326696558064654e-02
3.113955528723343913e-01,2.450281688409454706e-01,8.439994052121583268e-01,5.341892193177820714e-01
3.198938497279338877e-01,4.503326575558537770e-01,3.581880330063144102e-01,4.184597707590588245e-01
9.786198112628917423e-02,3.238871768220850655e-01,6.334526557631682264e-01,2.553238885605014774e-01
3.067591984232726499e-01,4.517601697969565455e-01,3.533530123372325971e-01,4.033893470584450913e-01
4.291434317871475890e-03,3.430703228110614234e-01,5.776381092621932778e-01,1.424786314274573140e-01
7.036220469266010191e-01,2.622920728018868219e-01,8.463860430209061425e-01,9.477800464152168480e-01
4.752397539025695061e-01,2.505636830992922226e-01,8.489702108291097282e-01,7.079777477282371834e-01
3.737905891949298842e-02,3.752854901979540969e-01,5.049143508469247088e-01,1.586532118732125740e-01
2.123010747064477122e-01,2.830015810849860203e-01,7.430255539213357352e-01,4.039382049540514164e-01
2.265339924604164445e-01,2.325714409339533217e-01,8.641606457422807974e-01,4.500119507725626189e-01
7.686040750921961928e-01,6.092136334029594202e-01,3.105724059772352330e-02,8.069562586781623414e-01
6.239032307419793977e-01,2.224304119971154403e-01,9.320887309562700951e-01,8.858380004600068247e-01
4.802320487595678755e-01,2.014119909836463718e-01,9.660537459897091672e-01,7.432821888192120419e-01
5.713680014084297765e-02,3.446720498118464593e-01,5.796768120115910472e-01,1.986431355541475874e-01
8.577259930787507480e-01,6.118501730831388263e-01,3.464888297063373201e-02,9.017151691580737038e-01
2.240456092171828062e-01,5.369285548176480072e-01,1.422951817793463025e-01,2.621342309803833537e-01
4.425766143955483511e-01,4.369225561157504267e-01,4.035305735953632622e-01,5.592700000722616860e-01
5.443449566546447460e-02,2.328728010144072158e-01,8.444396732913671544e-01,2.637459126505850016e-01
4.239272120329767302e-01,2.644363125416769877e-01,8.104131295593117734e-01,6.440551838511906491e-01
9.064184659654715981e-01,6.030217587365649390e-01,6.095743663834363169e-02,9.597356116449259344e-01
2.728444728518142903e-01,4.778388812428596699e-01,2.877783140514535987e-01,3.508513480861308320e-01
6.855100517423563800e-02,5.226382120970832768e-01,1.590030426129782626e-01,1.027006149563461923e-01
9.375848339514856189e-01,6.052066411218245401e-01,5.921934902712155946e-02,9.921048646278534111e-01
6.297812218344356339e-01,3.253608895517164368e-01,6.887032782415806187e-01,8.295651712325781135e-01
4.375565449348005065e-01,2.750500104196264006e-01,7.867546583318524300e-01,6.523339657433208094e-01
-1.054353027468482723e-01,3.218772652315106120e-01,6.157659533898686144e-01,3.673152754957365040e-02
3.413472288429199586e-01,5.660306839679098978e-01,8.625253221846651552e-02,3.712593783943554104e-01
9.957471856116219266e-02,4.681942653929659359e-01,2.915086991739431754e-01,1.693716323697053161e-01
3.160333451675509941e-01,4.359452707324047438e-01,3.918722830564076443e-01,4.230396541072024563e-01
5.209211024290970604e-01,2.143390916886328545e-01,9.398989483043164173e-01,7.794117104418227804e-01
-2.188816367253774153e-01,1.671964156477353525e-01,9.699649908178206159e-01,8.183722993905906407e-03
2.936214339068880519e-01,1.989090805983091403e-01,9.513787370291619805e-01,5.430322646102114792e-01
8.231503746185168113e-01,5.937847821408378524e-01,7.366105172491554942e-02,8.753222134081974914e-01
7.380421819637694725e-01,3.821501274015813854e-01,5.660196979351135305e-01,9.120687821946481533e-01
4.784276623057768796e-01,4.583104045328252329e-01,3.567821526442453983e-01,5.850204536983211190e-01
-1.356410201068918853e-01,2.763834287799806777e-01,7.202899628738839155e-01,3.175246366908568429e-02
2.190191354867005447e-01,3.517828234695501433e-01,5.806962185874604554e-01,3.693519235164361980e-01
-6.413041473669349457e-02,4.336336598890766503e-01,3.553679223488485084e-01,1.339388964986920616e-02
4.543117380732263899e-01,2.511106388185551097e-01,8.453621827720249060e-01,6.850165221020432238e-01
4.631630012608033975e-01,3.925592554783695620e-01,5.109836580509575787e-01,6.085220480302167001e-01
5.744967708822024122e-01,5.987549445211985955e-01,3.441640861760897341e-02,6.034412563699758092e-01
8.293356773381438396e-01,5.311710921348777870e-01,2.227929661947353202e-01,9.201075947596286664e-01
5.626255537231700243e-01,3.669300006450219032e-01,5.827317869215511426e-01,7.316601970299679847e-01
2.371349258059098353e-01,2.018754814569763134e-01,9.381074805794468174e-01,4.801512799872956760e-01
2.797014848901503981e-01,4.322553410983172584e-01,3.966081680262893983e-01,3.860009610548120751e-01
3.588819740353896282e-01,4.846611371748139607e-01,2.811055344785547971e-01,4.397284174772527754e-01
6.326529497133578372e-01,5.442988057027767779e-01,1.699474520161765589e-01,6.994566851384051986e-01
7.084118219943310590e-01,4.819422676444746201e-01,3.261533249004310298e-01,8.193120614177290539e-01
2.117720305347413068e-01,2.866806123036520493e-01,7.342446281509087402e-01,4.011276561993875056e-01
4.979176419221757466e-01,2.767232207964304136e-01,7.894539128502910952e-01,7.165813639687174108e-01
9.025072138125084242e-01,5.553523017502358661e-01,1.735434890730499502e-01,9.845112165220700762e-01
9.076505453435257387e-01,5.531750007989670870e-01,1.792736071183035351e-01,9.913972329425528862e-01
3.788929646561954301e-01,5.743451160009568346e-01,7.068661999635938997e-02,4.067967803162717555e-01
1.348218106529578963e-01,3.265770765263784625e-01,6.311570623698548044e-01,2.936500454255479564e-01
9.175574232497043514e-01,6.133149106155332264e-01,3.778390331250980338e-02,9.655167108838990098e-01
7.230591379333216329e-02,3.524957090459692743e-01,5.628032068766429807e-01,2.102844150247320520e-01
5.270700233396927725e-01,6.104458417091879197e-01,1.461070343570902708e-03,5.450476923695568576e-01
1.573883791934607701e-01,2.706657245055549277e-01,7.662077455785608615e-01,3.520696182881081215e-01
4.083425087189317959e-01,2.336086961676674401e-01,8.817801914024608889e-01,6.459613862851023569e-01
6.813061032727488753e-01,5.071184747992596442e-01,2.634703250308134681e-01,7.746854367088066295e-01
4.143553732633709630e-01,3.322235039365827869e-01,6.486415188898909667e-01,5.924602734775566981e-01
5.276142810521701199e-01,4.889966069501722745e-01,2.894613248660211635e-01,6.195323844216797937e-01
4.888835696442329071e-01,3.418882726970111641e-01,6.339584400925917240e-01,6.671633638842019431e-01
8.766886246719319820e-01,4.973971525762904689e-01,3.080961403615979366e-01,9.918578668730961834e-01
-5.642290782984130115e-03,4.188729543484522866e-01,3.968229788721345797e-01,8.561540857713867414e-02
6.415825591189451282e-01,4.801658893763688374e-01,3.229843304345989541e-01,7.481337281730693345e-01
7.385484697870522419e-01,4.321920679066544313e-01,4.474327587276394347e-01,8.821680118608989929e-01
-5.451919343073777235e-03,3.363104292393830352e-01,5.925888812777133641e-01,1.360567059485778829e-01
7.100497823544408282e-01,3.873390634829448897e-01,5.506259624261951036e-01,8.786447585217193046e-01
1.557902153681559043e-01,2.777079331218539893e-01,7.493350964983475082e-01,3.460567462360778501e-01
3.610329153908690969e-02,1.687034916565784970e-01,9.945521792288628538e-01,2.829693296929209900e-01
4.338811659657556552e-01,4.661353473887713261e-01,3.333105750656690791e-01,5.320934163578669995e-01
3.295280342118434014e-01,5.339344200928471951e-01,1.610432490914218695e-01,3.780089521642052697e-01
-7.229440572583775704e-03,4.570964192833453232e-01,3.060248923355554096e-01,6.064210062229957732e-02
3.020512342114416438e-01,3.361897424462623185e-01,6.268353385538458777e-01,4.686180902992055364e-01
1.587040681416415633e-01,3.909920531281634304e-01,4.810751642316052346e-01,2.802792307539798689e-01
6.573593076176761363e-01,4.911632410754517841e-01,2.986534248232198818e-01,7.585009688335795364e-01
5.525009012827297727e-02,5.312835821018639937e-01,1.370370693976888932e-01,8.305868760826884412e-02
4.280518611761606751e-01,4.676282836875130799e-01,3.291272373524776196e-01,5.248820950529577978e-01
4.651668487142011088e-01,3.625194648269482456e-01,5.824253498633419346e-01,6.289665252230420833e-01
-7.878684999446398940e-02,3.664103039018000718e-01,5.131270083987780062e-01,3.844889791987859962e-02
6.656314265485103743e-01,4.283815979330292678e-01,4.484139998561698093e-01,8.056449130238045875e-01
-1.216910052475167064e-01,3.080522051457890709e-01,6.467480881525661252e-01,2.756694670538339942e-02
1.900976684572674991e-01,4.064559265657892162e-01,4.478794322644695791e-01,3.048145301096483184e-01
3.241421594406494466e-01,1.849542376536282839e-01,9.878345093671804245e-01,5.845236888583813517e-01
1.753288390805661512e-02,3.363612139460140371e-01,5.950068949143804131e-01,1.608781368335210349e-01
1.470865500028386563e-01,4.911455019477056760e-01,2.423414954284379697e-01,2.067790655331158689e-01
4.364256318006836666e-01,2.246946469931725421e-01,9.060156990627511453e-01,6.817500628964089371e-01
2.001771102168696803e-01,5.796785241909281350e-01,3.830462035053838754e-02,2.103150345605702132e-01
3.834252460361994852e-01,2.000383297117197534e-01,9.586192745784363201e-01,6.394455897379494047e-01
-1.223395309778361889e-01,3.152135137751393978e-01,6.296979456526501373e-01,2.250840453920188722e-02
6.506088875100796143e-01,6.049185784293971135e-01,2.820898612931332927e-02,6.819872391930449362e-01
4.024819296815024816e-01,1.982374966512699954e-01,9.649934127854662425e-01,6.611463624908519021e-01
2.410405052804847625e-01,2.563440277358111086e-01,8.094010560224108586e-01,4.512326117827317740e-01
3.900509610600796373e-01,3.677889793418434028e-01,5.616363050517836353e-01,5.445411762380943932e-01
8.599903784483664548e-01,5.640858435976287000e-01,1.481418965223565420e-01,9.332259109708310740e-01
1.591619236379592794e-01,3.048106022179090102e-01,6.854506039514525195e-01,3.332116935109388223e-01
4.407900698579486631e-01,3.465147043318294040e-01,6.176783842181255979e-01,6.123472725154631702e-01
4.299299014126433671e-01,2.783452780342700050e-01,7.780997341400980316e-01,6.420826361418797701e-01
2.222767114495542706e-02,4.974698154111709680e-01,2.135580975524989933e-01,6.792728412931359205e-02
3.623696589475796093e-01,5.628132530118492571e-01,9.620233251709908728e-02,3.959475495367180686e-01
2.649297274330273955e-01,4.834014258358974025e-01,2.737161569521404658e-01,3.389089755179334196e-01
4.447130921117247726e-01,2.604877383880207509e-01,8.220702497911541728e-01,6.689324517938242121e-01
-1.167299703545581352e-01,1.791543589636073186e-01,9.528958040025862219e-01,1.113594152470847032e-01
-1.686469251433178607e-01,1.709787703590813779e-01,9.665453944291176880e-01,6.019864521932816182e-02
3.821041559180432534e-01,5.306830144529987026e-01,1.745583553978827807e-01,4.368352415300130742e-01
5.260023095095057721e-01,4.234866750564085791e-01,4.445987248057414742e-01,6.576491872764034241e-01
4.282091005063874412e-01,4.370821896293953790e-01,4.015653704307327043e-01,5.436379882927698803e-01
2.858481782248094571e-01,3.366612135894075930e-01,6.239280940837259593e-01,4.508116589283398534e-01
6.913013998839147023e-01,3.107289186189664543e-01,7.301879788215707157e-01,9.049867712762473815e-01
4.526140439615286004e-01,4.077810765868844500e-01,4.737297083524759644e-01,5.878542117391393207e-01
1.897810157433811873e-01,1.915795668029662835e-01,9.572880227953893817e-01,4.352144243777593680e-01
2.257114899334951574e-01,3.590003250920927869e-01,5.643235689822572176e-01,3.721965212109347165e-01
3.034568898175132312e-01,3.965807853234374347e-01,4.838113652747552118e-01,4.333928142122462912e-01
6.052083200349643866e-01,5.675602029138469007e-01,1.117667854759670787e-01,6.556286856031883215e-01
5.919397788051805609e-01,3.340364270765626697e-01,6.639555517144274388e-01,7.833704291202395753e-01
7.874895347635565424e-01,3.577772610346744431e-01,6.292654691171447601e-01,9.803635153817713555e-01
4.573060563999445938e-01,3.625968304280691168e-01,5.813737885745405842e-01,6.204199658858480237e-01
-1.935954289754480695e-01,1.980176591580993239e-01,8.996844621390862606e-01,1.677115509969739904e-02
4.098067240546376389e-01,5.420298808680633629e-01,1.507158713817715601e-01,4.598846177055077034e-01
5.537665888585091567e-01,4.313888727971119108e-01,4.289299120600904569e-01,6.828612094775583508e-01
-9.873122815095887461e-02,3.265764131956488958e-01,6.053652831377778210e-01,4.112109878305103550e-02
4.918032123479758044e-01,5.303717577985893605e-01,1.874113523356975008e-01,5.556367911696157291e-01
6.476065002007563853e-01,2.763514413379332124e-01,8.068668330348971462e-01,8.786587339222557969e-01
2.100312817615535566e-01,2.973567488416438143e-01,7.087406674298262210e-01,3.927495378979974916e-01
-7.573237258563099428e-02,2.534259666749492101e-01,7.813353312672168816e-01,1.104972697738718646e-01
2.990489712558109248e-01,2.490930982474941491e-01,8.329984492372615179e-01,5.183661506660427465e-01
7.561862383933158904e-01,5.475745080893998917e-01,1.758240793332663809e-01,8.310340081068761098e-01
6.247576179391114426e-01,6.132175572017232179e-01,5.678212974598917384e-03,6.489859971490299362e-01
-1.727895709713700434e-01,2.384426653502702553e-01,8.061398713289595896e-01,1.467076349839191440e-02
2.002006092100157009e-01,4.722602219410305668e-01,2.929818689688745703e-01,2.756994858386606628e-01
5.901729948267987469e-01,5.170157925402306676e-01,2.299404429895878232e-01,6.701256559163210058e-01
3.418581779300548795e-02,2.170145752946356366e-01,8.798011961143468174e-01,2.515010117789113764e-01
7.546983074779683998e-01,5.823063627692522948e-01,9.331509868196730118e-02,8.082924631269692295e-01
4.222392114214297554e-02,4.051018622474444886e-01,4.347587194190999371e-01,1.457498455753962752e-01
-8.054810788620093975e-02,3.244683721178055480e-01,6.123712956905172922e-01,6.206425245186475426e-02
3.491873633217665862e-01,5.715160020432742405e-01,7.411342138734278162e-02,3.763989670310725622e-01
4.253693177507858469e-01,5.066450224653630263e-01,2.363274288450468719e-01,4.982417218799236602e-01
5.071359653160115721e-01,4.935070491992347153e-01,2.765060564302470603e-01,5.946457999772952752e-01
2.428974354640474620e-01,4.970954816518785568e-01,2.388161302374647299e-01,3.067543515226519579e-01
2.510408414150254175e-01,4.569736247182178968e-01,3.348391203199891919e-01,3.399716982921594521e-01
-1.422005420202547554e-02,3.982734412206565544e-01,4.447143934808182042e-01,8.887454326918187153e-02
-1.473255685415620908e-01,2.955939068093257349e-01,6.734540192176504680e-01,7.429856543837431992e-03
2.176313462956196154e-02,2.262508685325581581e-01,8.565312127113092755e-01,2.324491238165259377e-01
7.652381141474936532e-01,3.495147171804373065e-01,6.463974493785604736e-01,9.613315285417224354e-01
1.214662642577517687e-01,5.491580429485747317e-01,1.019719204462758988e-01,1.437791834731779739e-01
3.727415813315637094e-01,5.789199696073756840e-01,5.916089205505004056e-02,3.973620080185867875e-01
6.481607491725150938e-01,2.568236734237038243e-01,8.532258106748242810e-01,8.911397548428389159e-01
8.832699022160346303e-01,5.835627109039478455e-01,1.045357743105299608e-01,9.465461404426975811e-01
2.967515851821502237e-01,2.271418457468308283e-01,8.847882582144602770e-01,5.292384173442342687e-01
-2.087965521642426436e-02,4.567190961485542156e-01,3.054119604700558099e-01,4.611238219912949798e-02
5.293838429616827268e-01,2.818436435578403065e-01,7.807891587071926764e-01,7.474886717599411590e-01
1.070068481367278806e-01,5.837733944650045359e-01,1.830659627845276916e-02,1.070830998174083781e-01
1.181991432730680330e-01,4.623024895466558148e-01,3.075341859469777894e-01,1.930941734106016439e-01
2.290734970016869432e-01,3.208570115224709252e-01,6.551276405540610304e-01,3.990401261842049241e-01
5.802002841352759122e-01,5.685967923182765338e-01,1.065473072855197545e-01,6.279580167225320420e-01
7.751437583942455412e-01,5.765208334998088713e-01,1.092898010264642394e-01,8.339193436393359526e-01
-3.135317286856660612e-02,1.798090779452606869e-01,9.607724751842502409e-01,2.032747579076384925e-01
-1.004631538349255032e-01,2.918926287156516919e-01,6.874046980980245136e-01,6.035192358170171634e-02
1.190545916853523872e-01,5.872483092499503066e-01,1.139857090594753597e-02,1.179954049869483823e-01
4.388858066063567320e-01,5.956158343722565141e-01,2.688209330004243114e-02,4.587218300673980842e-01
6.450282279550011433e-01,2.296580439708808541e-01,9.172859895055429647e-01,9.042817371484012101e-01
2.717562666620345069e-01,5.466475693011426662e-01,1.245217927265288571e-01,3.078078368244400176e-01
-8.991698122662812598e-02,2.046317539293054377e-01,8.954534528546306271e-01,1.248491639491010607e-01
3.468941337078593756e-01,3.526517294224518206e-01,5.927585372372433659e-01,5.070881460245499905e-01
3.167245761665816173e-01,3.509734655905609180e-01,5.934055856497253423e-01,4.754884410404807138e-01
6.122161151369596155e-01,5.883637874270475354e-01,6.321815882843939693e-02,6.505478538637313735e-01
8.443556081804778346e-01,6.205363099397316340e-01,1.257858473909712060e-02,8.819733227603450132e-01
2.872860613064956437e-01,1.880414011339326397e-01,9.764449024645713848e-01,5.427946172491566745e-01
-8.278625620666509033e-02,1.997023422716672769e-01,9.079279487256722847e-01,1.355585820781327611e-01
7.909851842552773071e-01,5.483387414180935782e-01,1.778553416910514384e-01,8.681953867982299400e-01
4.497536396706198203e-01,4.873565494884871119e-01,2.847508378773558890e-01,5.363434222936158680e-01
-1.135809730019923941e-01,2.479353394043911640e-01,7.901729260927204956e-01,7.291424141749558441e-02
7.799231227958504098e-01,5.678183517560093652e-01,1.304500675681389277e-01,8.443820895559203121e-01
1.370733852429950050e-01,2.292909899369274251e-01,8.620582278507351592e-01,3.552786224780309920e-01
8.608970641168399718e-01,6.130459769078226984e-01,3.216399927483859500e-02,9.044163004092219404e-01
8.479146954389896740e-01,5.174361402342531058e-01,2.574085762092162000e-01,9.485532478727972672e-01
3.417199295379230728e-02,4.971129247136746310e-01,2.157233567477736536e-01,8.105923997962560801e-02
2.059037326406477630e-01,5.472869947501308729e-01,1.157331145861396626e-01,2.362156879347457883e-01
7.321664428350259379e-02,2.770781993646146413e-01,7.417087740135104301e-01,2.571571912993136921e-01
5.126080771209476916e-01,2.942296668103879798e-01,7.495708302183998750e-01,7.218135465037684995e-01
5.549248207117234433e-01,3.622375680167588818e-01,5.930064660894256434e-01,7.261889023728546055e-01
3.528756723492833536e-01,4.953713101378682260e-01,2.550497946981823416e-01,4.267174581862358540e-01
6.783661964608741490e-01,4.431245222464100242e-01,4.148668817521624641e-01,8.104440058811887004e-01
5.749457626208709371e-01,4.678085158349213346e-01,3.449227385973890891e-01,6.836015430107015289e-01
1.146103506526254118e-01,4.024588771234995921e-01,4.490191703316218641e-01,2.256258454323440965e-01
1.421098510079848998e-01,5.327867120488752883e-01,1.430660467877272746e-01,1.760612666156484707e-01
4.977437094833779274e-01,3.181098187401676936e-01,6.913125286019293769e-01,6.912114786631892160e-01
2.805092537009781783e-01,2.143019702735153853e-01,9.134361266383620448e-01,5.194888548873108913e-01
1.206499332253070794e-01,2.398454807078832518e-01,8.352211309293270380e-01,3.310988391006953746e-01
4.313538961867539601e-01,2.941012882225179093e-01,7.409015726887181463e-01,6.340355315726099450e-01
4.219663750580676109e-01,4.404405817541726664e-01,3.929136247917165425e-01,5.348446125317297684e-01
6.098695439245686023e-01,2.099429288424262685e-01,9.601450439769648737e-01,8.782621219042144878e-01
2.243782911030098304e-01,5.418199834400514447e-01,1.307349894915074140e-01,2.595177365390600732e-01
6.162779731842090714e-01,3.914674471482124107e-01,5.304820482877218302e-01,7.747420093197023849e-01
8.520659882225897208e-01,5.939854236983280744e-01,7.637876695231182733e-02,9.064651552865219397e-01
5.242287192259244000e-01,5.697377553360275515e-01,9.766079342885936043e-02,5.667445087661846514e-01
1.487941252469519027e-01,3.458121849212232313e-01,5.870962403207459213e-01,2.970539489738210914e-01
5.190489302749253797e-01,4.674532409388540977e-01,3.395918612459137842e-01,6.233792308887650124e-01
7.560315007380384866e-01,4.003691938858323085e-01,5.248114112135630061e-01,9.204342879641118635e-01
3.544075863387014524e-01,3.197900972748479176e-01,6.714989187516874347e-01,5.352068461738039851e-01
8.902645665044400802e-01,5.460901159276374539e-01,1.941508472369577465e-01,9.769094569293883534e-01
-1.175986546068048116e-01,3.598559483098892064e-01,5.243801877802404254e-01,4.716337328503072968e-04
6.692806013157929224e-01,2.322616718270810177e-01,9.137915372162904726e-01,9.289204425305814805e-01
6.665075226043772894e-01,5.064745582773346744e-01,2.633626266545400219e-01,7.590762565789435090e-01
7.411034226981493278e-01,3.962446066288562441e-01,5.329416233792538815e-01,9.068029150547028960e-01
4.489619164175880361e-01,2.429878922077489678e-01,8.640293169813400009e-01,6.841743382082418057e-01
5.740354049831289940e-01,4.083700974058608879e-01,4.857428649060246961e-01,7.187827326067296463e-01
5.661568674492788444e-01,5.247973664060834320e-01,2.088390399269174358e-01,6.394234791983313126e-01
3.940078749412813108e-01,4.893528217518479106e-01,2.738614355319713978e-01,4.748536449926086256e-01
5.089815255971806840e-01,4.869859313222054120e-01,2.921705901716291631e-01,6.006091100927700710e-01
3.744696315584251090e-01,2.128386182013760619e-01,9.272824270384704137e-01,6.219739462594203738e-01
7.852619597782355132e-02,2.317625250849978391e-01,8.497326533937269444e-01,2.904706280037190336e-01
5.723113782003501626e-01,2.617490805042298474e-01,8.331715941636879119e-01,8.061306999973334442e-01
1.230254780827848421e-01,5.724368964639006130e-01,4.695302127048861518e-02,1.313009841531577182e-01
4.946403013176571828e-01,3.480436618944684479e-01,6.200005900293193983e-01,6.696425649784919498e-01
8.844958701752679842e-01,5.504722787270255324e-01,1.831242273812724308e-01,9.680057085514763848e-01
-1.417385723891422811e-01,2.263652097257566886e-01,8.382031682795366700e-01,5.559324286517886016e-02
-4.479798294397888125e-03,2.372492741494491852e-01,8.275571989889767277e-01,1.973819198220670978e-01
3.215678864643593537e-01,4.821987684404874797e-01,2.828225580099522629e-01,4.008807768918648540e-01
5.299222172307038736e-01,3.147236502526435942e-01,7.028944488523790612e-01,7.280648337682454896e-01
5.492253212821380792e-01,2.821260255643095460e-01,7.823109401363792514e-01,7.687704646639170747e-01
8.266671003555173258e-03,4.333697819002728657e-01,3.639890003073676938e-01,9.183383547540580061e-02
3.542467648921020507e-01,5.630519230327565294e-01,9.473939344354842529e-02,3.870194463089553505e-01
2.116305943663090439e-01,4.307181292903111136e-01,3.927350173176641368e-01,3.133345955678931150e-01
7.612345752438453017e-01,4.959254709160318964e-01,2.988346800783375778e-01,8.679185629984225159e-01
3.328624532699321348e-01,3.357697907225700718e-01,6.312337474242890600e-01,5.021882587660905228e-01
7.030267885263112582e-02,4.851011938935810286e-01,2.481918241627861788e-01,1.274341435326999949e-01
6.385420652283872733e-02,4.003362740354549087e-01,4.484461276595981261e-01,1.720372422811082824e-01
8.725045295052428207e-01,5.882165855497564211e-01,9.231313375387772968e-02,9.320744089827035506e-01
4.752105355417475807e-01,2.797279393411215009e-01,7.798223718006428440e-01,6.902010612999897043e-01
-1.717285859494084577e-02,2.234983359331935704e-01,8.587570550136336411e-01,1.920243480830688965e-01
-4.247563733232319338e-02,3.458166583011773598e-01,5.659620031670605789e-01,9.024069229965403505e-02
-7.574211528882786315e-02,1.802719622842449132e-01,9.547727692508966024e-01,1.549975461697645773e-01
3.731508247416945312e-01,2.900310662839371556e-01,7.441236470961858362e-01,5.735799697355675741e-01
8.661157599706615917e-01,5.515785887468215298e-01,1.784714319312732389e-01,9.474590661808037773e-01
7.968449022687523753e-01,5.498342167325911412e-01,1.749569076869839090e-01,8.736212828843613609e-01
-9.339236242779021258e-02,1.724726421871388693e-01,9.713146557241026935e-01,1.406587305339793703e-01
6.579673823909403252e-01,5.979856470753271980e-01,4.545871810849078098e-02,6.941619821985370864e-01
-1.066077827051868515e-01,2.256544363833323796e-01,8.437681257579887628e-01,9.401090085501750959e-02
1.965081247769308037e-01,5.302870152177062701e-01,1.550001870253400194e-01,2.364003790277673378e-01
1.022174332540856517e-01,3.788579560266908675e-01,5.036051865187720633e-01,2.265860600207151299e-01
6.903052520200771980e-01,4.858849660764366640e-01,3.148060354204486044e-01,7.973353740864816963e-01
9.586765744113866228e-02,3.142440620301503174e-01,6.560949604449130002e-01,2.590349120279258344e-01
3.737642883484387224e-01,5.268686353655619437e-01,1.826806998647255709e-01,4.301386275258658465e-01
6.433326754613381826e-02,3.637316123608678176e-01,5.352838686178110761e-01,1.948274621298533571e-01
9.596346144419608259e-02,3.754674174120539720e-01,5.109530251549181390e-01,2.218869347182815810e-01
8.450654061603396494e-01,6.023971210505996154e-01,5.566260298060021761e-02,8.937776453496357743e-01
6.407402260818365614e-01,3.907140715910626949e-01,5.349697880297482611e-01,8.016502275732088068e-01
-1.011514988762340500e-01,2.867537236050339278e-01,6.995123454953348086e-01,6.273443498044795064e-02
1.080063935481540560e-01,5.791228616736063817e-01,2.944278604519146025e-02,1.109934918347769139e-01
5.709695576188010546e-02,2.980445544380883049e-01,6.902200648350094170e-01,2.269707169929495727e-01
6.380610352999461776e-01,4.786319639728631170e-01,3.262321522448927702e-01,7.452594009231749972e-01
3.723585315173530419e-01,3.973918389331314582e-01,4.894978887614569452e-01,5.073992633642528949e-01
1.882027608817817832e-01,3.420434606701810987e-01,6.003836376420743637e-01,3.419576511869427682e-01
5.656971175756825287e-01,5.004820787440640295e-01,2.664366116639450555e-01,6.537210965077280278e-01
2.325312644733947831e-01,5.646312643707770418e-01,7.755285122700461553e-02,2.544535394941457307e-01
7.733070603374614382e-01,4.306261209687675118e-01,4.549841149397622075e-01,9.207035627104479536e-01
8.176744253236928328e-01,4.369859635664206654e-01,4.448056505038771036e-01,9.648061316876862525e-01
1.873797446740018136e-01,3.211656053293421298e-01,6.497913911189904246e-01,3.537709688157169019e-01
7.384190123116149973e-01,2.819587362784059525e-01,8.036019132110804319e-01,9.734380337549441986e-01
2.130453043986116346e-01,2.157983740450679644e-01,9.024377027048011701e-01,4.456329308806707967e-01
8.782598418173509502e-01,4.907764242183640935e-01,3.239665392725405990e-01,9.975851516704874467e-01
5.000017759235593218e-01,2.063264253000375303e-01,9.565856170623057153e-01,7.616680122624820415e-01
4.248222387772288000e-01,3.820239421108972411e-01,5.317271856371338368e-01,5.734763261305004800e-01
1.003628804178252482e-01,2.901875418229368231e-01,7.136262506012005513e-01,2.785326484609607078e-01
3.244298998958911051e-01,5.977147232110840980e-01,9.265514247447592666e-03,3.336892423983242040e-01
5.653203852986741218e-01,1.971213229807056155e-01,9.856234213465231431e-01,8.378946709902107548e-01
5.792608850635588835e-01,3.867713326018982212e-01,5.375277893818568575e-01,7.375746300300284330e-01
2.470146388838856399e-02,5.385251759036362440e-01,1.164944456785766969e-01,4.562179570698321474e-02
2.348925013213307156e-01,3.511951862703760474e-01,5.838424668500511450e-01,3.868725588755792533e-01
3.932344850283795989e-01,2.944675659494858655e-01,7.358233087514148840e-01,5.925960345540901564e-01
6.790004300595666731e-01,2.944021397326538336e-01,7.675381160347823917e-01,9.016204268732932459e-01
-4.769755204878120200e-03,5.367969850023174283e-01,1.173369883634878263e-01,1.480754785029658738e-02
4.041087283039534461e-01,2.883962601739845644e-01,7.514185154676681355e-01,6.080479233166854458e-01
